1		3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
				Deklarationen SPS	1114																																								
Version	c	AG	Gewerk	Symbol	Typ	Objekt/Bereich	Kommentar	Zusatzkommentar	dez. Peripherie	Peripherie/Quelle	Konditionierung	Signalart	Priorität	Startwert	Bereich min	Bereich max	Einheit	DB	DBB	DBX	ParseCode	Objekt	Objektdeklaration	Symbolkommentar	Symbol	Datentyp	Gruppe	Adresse	ALG Meldenummer	ALG Variable	ALG BitNr	ALG Meldeklasse	ALG Meldeart	ALG Meldegruppe	ALG Meldetext	ALG Störort	ALG MSR	ALG Zusatztext	ALG Prozesswert	ALG Einzelquit	ALG Group Name	ALG Group VarState	ALG Group VarQuit	ALG Group Dekl	Bemerkung
		ZEN	Belebung	BB_G1_KS_WM8	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Verdichtungsendtemperatur t2 zu hoch					M	W					DB100	75	7		BB_G1	KAO_BB_G1	10607						KAO_ZEN_DB100_DBB75	7	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Verdichtungsendtemperatur t2 zu hoch	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM25	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Motorlager Schaltschrank-Lüfter -> Prüffrist abgelaufen					M	W					DB100	76	0		BB_G1	KAO_BB_G1	50215		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB76	10608	KAO_ZEN_DB100_DBB76	0	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Motorlager Schaltschrank-Lüfter -> Prüffrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM26	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Schmieröl -> Wartungsfrist abgelaufen					M	W					DB100	76	1		BB_G1	KAO_BB_G1	10609						KAO_ZEN_DB100_DBB76	1	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Schmieröl -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM27	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	76	2		BB_G1	KAO_BB_G1	10610						KAO_ZEN_DB100_DBB76	2	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM28	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Ansaugluftfilter -> Wartungsfrist abgelaufen					M	W					DB100	76	3		BB_G1	KAO_BB_G1	10611						KAO_ZEN_DB100_DBB76	3	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Ansaugluftfilter -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM29	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Filtermatte -> Wartungsfrist abgelaufen					M	W					DB100	76	4		BB_G1	KAO_BB_G1	10612						KAO_ZEN_DB100_DBB76	4	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Filtermatte -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM30	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Keilriemen -> Wartungsfrist abgelaufen					M	W					DB100	76	5		BB_G1	KAO_BB_G1	10613						KAO_ZEN_DB100_DBB76	5	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Keilriemen -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM31	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Motorlager -> Wartungsfrist abgelaufen					M	W					DB100	76	6		BB_G1	KAO_BB_G1	10614						KAO_ZEN_DB100_DBB76	6	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Motorlager -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM32	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Motorlager Gebläsemotor -> Prüffrist abgelaufen					M	W					DB100	76	7		BB_G1	KAO_BB_G1	10615						KAO_ZEN_DB100_DBB76	7	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Motorlager Gebläsemotor -> Prüffrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM17	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Temperaturdifferenz t2 (VET) - t1 (Ansaugtemperatur) zu hoch					M	W					DB100	77	0		BB_G1	KAO_BB_G1	50225		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB77	10616	KAO_ZEN_DB100_DBB77	0	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Temperaturdifferenz t2 (VET) - t1 (Ansaugtemperatur) zu hoch	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM18	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Temperatur Gebläsemotor zu hoch					M	W					DB100	77	1		BB_G1	KAO_BB_G1	10617						KAO_ZEN_DB100_DBB77	1	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Temperatur Gebläsemotor zu hoch	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM19	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters					M	W					DB100	77	2		BB_G1	KAO_BB_G1	10618						KAO_ZEN_DB100_DBB77	2	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM20	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Enddruck p2 zu hoch					M	W					DB100	77	3		BB_G1	KAO_BB_G1	10619						KAO_ZEN_DB100_DBB77	3	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Enddruck p2 zu hoch	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM21	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Öltemperatur t3 zu niedrig					M	W					DB100	77	4		BB_G1	KAO_BB_G1	10620						KAO_ZEN_DB100_DBB77	4	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Öltemperatur t3 zu niedrig	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM22	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Druckverhältnis über Block zu hoch					M	W					DB100	77	5		BB_G1	KAO_BB_G1	10621						KAO_ZEN_DB100_DBB77	5	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Druckverhältnis über Block zu hoch	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM23	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	77	6		BB_G1	KAO_BB_G1	10622						KAO_ZEN_DB100_DBB77	6	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM24	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	maximale Schalthäufigkeit des Netzschützes ist erreicht -> austauschen					M	W					DB100	77	7		BB_G1	KAO_BB_G1	10623						KAO_ZEN_DB100_DBB77	7	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - maximale Schalthäufigkeit des Netzschützes ist erreicht -> austauschen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM41	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	78	0		BB_G1	KAO_BB_G1	50229		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB78	10624	KAO_ZEN_DB100_DBB78	0	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM42	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	78	1		BB_G1	KAO_BB_G1	10625						KAO_ZEN_DB100_DBB78	1	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM43	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	78	2		BB_G1	KAO_BB_G1	10626						KAO_ZEN_DB100_DBB78	2	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM44	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	78	3		BB_G1	KAO_BB_G1	10627						KAO_ZEN_DB100_DBB78	3	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM45	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	78	4		BB_G1	KAO_BB_G1	10628						KAO_ZEN_DB100_DBB78	4	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM46	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	78	5		BB_G1	KAO_BB_G1	10629						KAO_ZEN_DB100_DBB78	5	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM47	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Elektrobauteile und -installation -> Wartungsfrist abgelaufen					M	W					DB100	78	6		BB_G1	KAO_BB_G1	10630						KAO_ZEN_DB100_DBB78	6	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Elektrobauteile und -installation -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM48	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Schmierung Motorlager Gebläsemotor -> Wartungsfrist abgelaufen					M	W					DB100	78	7		BB_G1	KAO_BB_G1	10631						KAO_ZEN_DB100_DBB78	7	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Schmierung Motorlager Gebläsemotor -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM33	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Motorlager Schalldämmhauben-Lüfter -> Prüffrist abgelaufen					M	W					DB100	79	0		BB_G1	KAO_BB_G1	50237		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB79	10632	KAO_ZEN_DB100_DBB79	0	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Motorlager Schalldämmhauben-Lüfter -> Prüffrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM34	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	FU-Lüfter -> Prüffrist abgelaufen					M	W					DB100	79	1		BB_G1	KAO_BB_G1	10633						KAO_ZEN_DB100_DBB79	1	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - FU-Lüfter -> Prüffrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM35	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Filter Getriebeentlüftung -> Wartungsfrist abgelaufen					M	W					DB100	79	2		BB_G1	KAO_BB_G1	10634						KAO_ZEN_DB100_DBB79	2	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Filter Getriebeentlüftung -> Wartungsfrist abgelaufen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM36	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Maximal zulässige Schalthäufigkeit des Motors in den letzten 60 Minuten überschritten					M	W					DB100	79	3		BB_G1	KAO_BB_G1	10635						KAO_ZEN_DB100_DBB79	3	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Maximal zulässige Schalthäufigkeit des Motors in den letzten 60 Minuten überschritten	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM37	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	79	4		BB_G1	KAO_BB_G1	10636						KAO_ZEN_DB100_DBB79	4	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM38	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters					M	W					DB100	79	5		BB_G1	KAO_BB_G1	10637						KAO_ZEN_DB100_DBB79	5	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM39	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Enddruck p2 zu hoch					M	W					DB100	79	6		BB_G1	KAO_BB_G1	10638						KAO_ZEN_DB100_DBB79	6	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Enddruck p2 zu hoch	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM40	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Überspannung im Stromversorgungsnetz					M	S3					DB100	79	7		BB_G1	KAO_BB_G1	10639						KAO_ZEN_DB100_DBB79	7	Störung	Fehler	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Überspannung im Stromversorgungsnetz	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM57	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	80	0		BB_G1	KAO_BB_G1	50242		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB80	10640	KAO_ZEN_DB100_DBB80	0	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM58	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	SC2 zu SC2 Kommunikation unterbrochen					M	S3					DB100	80	1		BB_G1	KAO_BB_G1	10641						KAO_ZEN_DB100_DBB80	1	Störung	Fehler	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - SC2 zu SC2 Kommunikation unterbrochen	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM59	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	80	2		BB_G1	KAO_BB_G1	10642						KAO_ZEN_DB100_DBB80	2	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM60	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	80	3		BB_G1	KAO_BB_G1	10643						KAO_ZEN_DB100_DBB80	3	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM61	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	80	4		BB_G1	KAO_BB_G1	10644						KAO_ZEN_DB100_DBB80	4	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM62	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	FU im Servicebetrieb					M	W					DB100	80	5		BB_G1	KAO_BB_G1	10645						KAO_ZEN_DB100_DBB80	5	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - FU im Servicebetrieb	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM63	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Test der "Safe Torque off" Abschaltpfade des Frequenzumrichters					M	W					DB100	80	6		BB_G1	KAO_BB_G1	10646						KAO_ZEN_DB100_DBB80	6	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Test der "Safe Torque off" Abschaltpfade des Frequenzumrichters	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM64	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	80	7		BB_G1	KAO_BB_G1	10647						KAO_ZEN_DB100_DBB80	7	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM49	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Jahreswartung fällig (erscheint 1 Jahr nach letzter Wartung)					M	W					DB100	81	0		BB_G1	KAO_BB_G1	50248		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB81	10648	KAO_ZEN_DB100_DBB81	0	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Jahreswartung fällig (erscheint 1 Jahr nach letzter Wartung)	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM50	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Fehler beim Schreiben der Daten auf SD-Karte					M	S3					DB100	81	1		BB_G1	KAO_BB_G1	10649						KAO_ZEN_DB100_DBB81	1	Störung	Fehler	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Fehler beim Schreiben der Daten auf SD-Karte	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM51	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Nachschmiereinrichtung meldet einen Fehler					M	S3					DB100	81	2		BB_G1	KAO_BB_G1	10650						KAO_ZEN_DB100_DBB81	2	Störung	Fehler	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Nachschmiereinrichtung meldet einen Fehler	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM52	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	81	3		BB_G1	KAO_BB_G1	10651						KAO_ZEN_DB100_DBB81	3	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM53	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	81	4		BB_G1	KAO_BB_G1	10652						KAO_ZEN_DB100_DBB81	4	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM54	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	81	5		BB_G1	KAO_BB_G1	10653						KAO_ZEN_DB100_DBB81	5	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM55	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	81	6		BB_G1	KAO_BB_G1	10654						KAO_ZEN_DB100_DBB81	6	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM56	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Reserve					M	R					DB100	81	7		BB_G1	KAO_BB_G1	10655						KAO_ZEN_DB100_DBB81	7	Information	Reserve	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Reserve	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM73	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Sammelmeldung externe Binärmeldung 1					M	W					DB100	82	0		BB_G1	KAO_BB_G1	50258		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB82	10656	KAO_ZEN_DB100_DBB82	0	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Sammelmeldung externe Binärmeldung 1	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM74	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Sammelmeldung externe Binärmeldung 2					M	W					DB100	82	1		BB_G1	KAO_BB_G1	10657						KAO_ZEN_DB100_DBB82	1	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Sammelmeldung externe Binärmeldung 2	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
		ZEN	Belebung	BB_G1_KS_WM75	BOOL	Belebung - SigmaControl Gebläse 1 - Warnungen	Sammelmeldung externe Binärmeldung 3					M	W					DB100	82	2		BB_G1	KAO_BB_G1	10658						KAO_ZEN_DB100_DBB82	2	Störung	Warnung	KAO_BB_G1_ALG_GRP	Belebung - SigmaControl Gebläse 1 - Warnungen - Sammelmeldung externe Binärmeldung 3	Belebung	BB_G1	33074				KAO_BB_G1_ALG_GRP_S	KAO_BB_G1_ALG_GRP_Q		
